,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4XNXhm-R03vmj0R_A8,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:33.797Z,2017-08-25T02:25:33.000Z,157,fcffff078dff01018bff1d,yilan,宜蘭市中山路二段,1011,10.5.151.1,-77.0,32.0,1503627933.0,0.797,-115,257,-117,304.8983437147536,29
1,AV4XNYQx-R03vmj0R_BR,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:36.816Z,2017-08-25T02:25:36.000Z,158,fcffff078dffff008cff1d,yilan,宜蘭市中山路二段,1011,10.5.151.1,-78.0,32.5,1503627936.0,0.816,-115,255,-116,302.82998530528636,29
2,AV4XNY_V-R03vmj0R_Bo,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:39.795Z,2017-08-25T02:25:39.000Z,159,fcffff078dfffe008dff1d,yilan,宜蘭市中山路二段,1011,10.5.151.1,-74.0,28.8,1503627939.0,0.795,-115,254,-115,301.605702863855,29
3,AV4XNZul-R03vmj0R_B4,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:42.819Z,2017-08-25T02:25:42.000Z,160,fcffff078dfffd008dff1e,yilan,宜蘭市中山路二段,1011,10.5.151.1,-75.0,31.2,1503627942.0,0.8190000000000001,-115,253,-115,300.7640271043065,30
4,AV4XNadd-R03vmj0R_CR,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:45.819Z,2017-08-25T02:25:45.000Z,161,fcffff078dfffd008eff1d,yilan,宜蘭市中山路二段,1011,10.5.151.1,-76.0,30.5,1503627945.0,0.8190000000000001,-115,253,-114,300.38308873836417,29
5,AV4XNbMK-R03vmj0R_Cj,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:48.808Z,2017-08-25T02:25:48.000Z,162,fcffff078dfffd008cff1d,yilan,宜蘭市中山路二段,1011,10.5.151.1,-76.0,28.8,1503627948.0,0.8079999999999999,-115,253,-116,301.1478042423687,29
6,AV4XNb7J-R03vmj0R_C5,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:51.816Z,2017-08-25T02:25:51.000Z,163,fcffff078dfffe008bff1e,yilan,宜蘭市中山路二段,1011,10.5.151.1,-76.0,30.0,1503627951.0,0.816,-115,254,-117,302.3739406761105,30
7,AV4XNcp2-R03vmj0R_DK,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:54.804Z,2017-08-25T02:25:54.000Z,164,fcffff078dfffe008cff1d,yilan,宜蘭市中山路二段,1011,10.5.151.1,-77.0,28.8,1503627954.0,0.804,-115,254,-116,301.9884103736433,29
8,AV4XNdX8-R03vmj0R_Dl,parking_record_index_v2,101a0d0101eb,2017-08-25T02:25:57.754Z,2017-08-25T02:25:57.000Z,165,fcffff078dfffe008bff1e,yilan,宜蘭市中山路二段,1011,10.5.151.1,-76.0,33.8,1503627957.0,0.754,-115,254,-117,302.3739406761105,30
9,AV4XNeIz-R03vmj0R_D-,parking_record_index_v2,101a0d0101eb,2017-08-25T02:26:00.882Z,2017-08-25T02:26:00.000Z,166,fcffff078dffff008bff1d,yilan,宜蘭市中山路二段,1011,10.5.151.1,-77.0,30.0,1503627960.0,0.882,-115,255,-117,303.21444556617024,29
10,AV4XNe16-R03vmj0R_EV,parking_record_index_v2,101a0d0101eb,2017-08-25T02:26:03.768Z,2017-08-25T02:26:03.000Z,167,fcffff078dff00018dff1e,yilan,宜蘭市中山路二段,1011,10.5.151.1,-77.0,34.5,1503627963.0,0.768,-115,256,-115,303.29193856744695,30
