,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4XNXsx-R03vmj0R_BC,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:34.511Z,2017-08-25T02:25:34.000Z,156,fcffff07e8fd0aff4e001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-80.0,30.0,1503627934.0,0.511,-536,-246,78,594.8915867618233,31
1,AV4XNYY0-R03vmj0R_BY,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:37.330Z,2017-08-25T02:25:37.000Z,157,fcffff07e7fd0bff4e001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-81.0,28.0,1503627937.0,0.33,-537,-245,78,595.3805505724889,31
2,AV4XNZLv-R03vmj0R_Bs,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:40.589Z,2017-08-25T02:25:40.000Z,158,fcffff07e7fd0bff4f001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-82.0,30.0,1503627940.0,0.589,-537,-245,79,595.5123844220203,31
3,AV4XNZ2--R03vmj0R_B_,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:43.356Z,2017-08-25T02:25:43.000Z,159,fcffff07e6fd0aff52001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-84.0,31.2,1503627943.0,0.35600000000000004,-538,-246,82,597.2302738475337,31
4,AV4XNao7-R03vmj0R_CV,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:46.553Z,2017-08-25T02:25:46.000Z,160,fcffff07e7fd0cff4f001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-87.0,32.5,1503627946.0,0.5529999999999999,-537,-244,79,595.1016719855522,31
5,AV4XNbW_-R03vmj0R_Cq,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:49.502Z,2017-08-25T02:25:49.000Z,161,fcffff07e7fd0cff4f001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-83.0,32.5,1503627949.0,0.502,-537,-244,79,595.1016719855522,31
6,AV4XNcDO-R03vmj0R_C9,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:52.333Z,2017-08-25T02:25:52.000Z,162,fcffff07e7fd0bff4f001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-85.0,28.0,1503627952.0,0.33299999999999996,-537,-245,79,595.5123844220203,31
7,AV4XNc2u-R03vmj0R_DS,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:55.628Z,2017-08-25T02:25:55.000Z,163,fcffff07e7fd0bff51001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-83.0,28.8,1503627955.0,0.628,-537,-245,81,595.7810000327303,31
8,AV4XNdkh-R03vmj0R_Dr,parking_record_index_v2,101a0d0100cc,2017-08-25T02:25:58.559Z,2017-08-25T02:25:58.000Z,164,fcffff07e7fd0bff4e0020,yilan,宜蘭市中山路二段,1002,10.5.151.1,-87.0,33.8,1503627958.0,0.5589999999999999,-537,-245,78,595.3805505724889,32
9,AV4XNeRI-R03vmj0R_EE,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:01.414Z,2017-08-25T02:26:01.000Z,165,fcffff07e7fd0aff4f001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-84.0,31.2,1503627961.0,0.414,-537,-246,79,595.9244918611753,31
10,AV4XNfAG-R03vmj0R_EY,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:04.420Z,2017-08-25T02:26:04.000Z,166,fcffff07e7fd0aff510020,yilan,宜蘭市中山路二段,1002,10.5.151.1,-84.0,32.5,1503627964.0,0.42,-537,-246,81,596.1929217962924,32
11,AV4XNfxW-R03vmj0R_Ev,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:07.572Z,2017-08-25T02:26:07.000Z,167,fcffff07e8fd0aff4e001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-83.0,30.5,1503627967.0,0.5720000000000001,-536,-246,78,594.8915867618233,31
12,AV4XNgcl-R03vmj0R_FD,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:10.340Z,2017-08-25T02:26:10.000Z,168,fcffff07e8fd08ff4d001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-83.0,28.8,1503627970.0,0.34,-536,-248,77,595.5913028243444,31
13,AV4XNhO8-R03vmj0R_FV,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:13.563Z,2017-08-25T02:26:13.000Z,169,fcffff07e8fd07ff4b001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-82.0,27.5,1503627973.0,0.563,-536,-249,75,595.7533046488287,31
14,AV4XNh6d-R03vmj0R_Fs,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:16.347Z,2017-08-25T02:26:16.000Z,170,fcffff07e7fd06ff4b001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-82.0,27.5,1503627976.0,0.34700000000000003,-537,-250,75,597.0711850357543,31
15,AV4XNiqz-R03vmj0R_GF,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:19.442Z,2017-08-25T02:26:19.000Z,171,fcffff07e8fd06ff4d0020,yilan,宜蘭市中山路二段,1002,10.5.151.1,-81.0,28.8,1503627979.0,0.442,-536,-250,77,596.4268605621313,32
16,AV4XNjbx-R03vmj0R_Gc,parking_record_index_v2,101a0d0100cc,2017-08-25T02:26:22.576Z,2017-08-25T02:26:22.000Z,172,fcffff07e8fd06ff4b001f,yilan,宜蘭市中山路二段,1002,10.5.151.1,-82.0,27.0,1503627982.0,0.5760000000000001,-536,-250,75,596.1719550599473,31
