,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4XNXeB-R03vmj0R_A6,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:33.568Z,2017-08-25T02:25:33.000Z,165,fcffff076cfeadff80ff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-82.0,28.0,1503627933.0,0.568,-404,-83,-128,431.8437217327584,35
1,AV4XNYMc-R03vmj0R_BO,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:36.538Z,2017-08-25T02:25:36.000Z,166,fcffff076bfeafff7fff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-84.0,34.5,1503627936.0,0.5379999999999999,-405,-81,-129,432.6973538167295,35
2,AV4XNY7A-R03vmj0R_Bl,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:39.518Z,2017-08-25T02:25:39.000Z,167,fcffff076bfeafff80ff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-82.0,29.5,1503627939.0,0.518,-405,-81,-128,432.400277520725,35
3,AV4XNZqT-R03vmj0R_B3,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:42.546Z,2017-08-25T02:25:42.000Z,168,fcffff076bfeb1ff80ff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-85.0,31.2,1503627942.0,0.546,-405,-79,-128,432.03009154455896,35
4,AV4XNaZ1-R03vmj0R_CP,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:45.587Z,2017-08-25T02:25:45.000Z,169,fcffff076bfeb1ff7fff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-83.0,25.5,1503627945.0,0.5870000000000001,-405,-79,-129,432.3274222160792,35
5,AV4XNbHm-R03vmj0R_Ch,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:48.517Z,2017-08-25T02:25:48.000Z,170,fcffff076bfeb2ff7eff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-82.0,28.8,1503627948.0,0.517,-405,-78,-130,432.44537227261435,35
6,AV4XNb2h-R03vmj0R_C3,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:51.520Z,2017-08-25T02:25:51.000Z,171,fcffff076bfeb0ff7fff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-81.0,30.0,1503627951.0,0.52,-405,-80,-129,432.51127152942496,35
7,AV4XNcl9-R03vmj0R_DI,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:54.555Z,2017-08-25T02:25:54.000Z,172,fcffff076bfeb0ff7eff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-83.0,30.0,1503627954.0,0.555,-405,-80,-130,432.8105821257148,35
8,AV4XNdUH-R03vmj0R_Dj,parking_record_index_v2,101a0d0100a3,2017-08-25T02:25:57.510Z,2017-08-25T02:25:57.000Z,173,fcffff076bfeb0ff7eff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-80.0,30.0,1503627957.0,0.51,-405,-80,-130,432.8105821257148,35
9,AV4XNeE3-R03vmj0R_D7,parking_record_index_v2,101a0d0100a3,2017-08-25T02:26:00.629Z,2017-08-25T02:26:00.000Z,174,fcffff076bfeafff7dff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-83.0,30.5,1503627960.0,0.629,-405,-81,-131,433.29781905751616,35
10,AV4XNex3-R03vmj0R_ES,parking_record_index_v2,101a0d0100a3,2017-08-25T02:26:03.509Z,2017-08-25T02:26:03.000Z,175,fcffff076bfeaeff7dff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-83.0,29.5,1503627963.0,0.509,-405,-82,-131,433.4858705886502,35
11,AV4XNfhU-R03vmj0R_Eo,parking_record_index_v2,101a0d0100a3,2017-08-25T02:26:06.547Z,2017-08-25T02:26:06.000Z,176,fcffff076bfeaeff7cff23,yilan,宜蘭市中山路二段,1012,10.5.151.1,-82.0,29.5,1503627966.0,0.547,-405,-82,-132,433.78911927340914,35
