,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4XNXSG-R03vmj0R_A2,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:32.804Z,2017-08-25T02:25:32.000Z,174,fcffff0762feebff77ff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-76.0,29.5,1503627932.0,0.804,-414,-21,-137,436.58447063540876,28
1,AV4XNYAv-R03vmj0R_BM,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:35.789Z,2017-08-25T02:25:35.000Z,175,fcffff0761feecff7aff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-73.0,29.5,1503627935.0,0.789,-415,-20,-134,436.5558383528962,28
2,AV4XNYv--R03vmj0R_Bi,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:38.813Z,2017-08-25T02:25:38.000Z,176,fcffff0761feecff7bff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-76.0,30.0,1503627938.0,0.813,-415,-20,-133,436.2499283667563,28
3,AV4XNZgm-R03vmj0R_B1,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:41.925Z,2017-08-25T02:25:41.000Z,177,fcffff0762feedff7dff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-77.0,32.5,1503627941.0,0.925,-414,-19,-131,434.64698319440805,28
4,AV4XNaO--R03vmj0R_CL,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:44.892Z,2017-08-25T02:25:44.000Z,178,fcffff0761feecff7cff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-76.0,27.5,1503627944.0,0.892,-415,-20,-132,435.94609758546966,28
5,AV4XNa8k-R03vmj0R_Cf,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:47.810Z,2017-08-25T02:25:47.000Z,179,fcffff0761feecff7bff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-71.0,23.0,1503627947.0,0.81,-415,-20,-133,436.2499283667563,28
6,AV4XNbrG-R03vmj0R_C1,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:50.789Z,2017-08-25T02:25:50.000Z,180,fcffff0761feecff7cff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-73.0,29.5,1503627950.0,0.789,-415,-20,-132,435.94609758546966,28
7,AV4XNccH-R03vmj0R_DH,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:53.926Z,2017-08-25T02:25:53.000Z,181,fcffff0762feecff7aff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-75.0,29.5,1503627953.0,0.926,-414,-20,-134,435.6053259545847,28
8,AV4XNdK5-R03vmj0R_Dg,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:56.920Z,2017-08-25T02:25:56.000Z,182,fcffff0762feedff7aff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-73.0,29.5,1503627956.0,0.92,-414,-19,-134,435.5605583612915,28
9,AV4XNd5i-R03vmj0R_D3,parking_record_index_v2,101a0d0100b8,2017-08-25T02:25:59.904Z,2017-08-25T02:25:59.000Z,183,fcffff0762feecff79ff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-76.0,28.8,1503627959.0,0.904,-414,-20,-135,435.91398234055305,28
10,AV4XNeoe-R03vmj0R_EO,parking_record_index_v2,101a0d0100b8,2017-08-25T02:26:02.908Z,2017-08-25T02:26:02.000Z,184,fcffff0762feecff7aff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-75.0,29.5,1503627962.0,0.9079999999999999,-414,-20,-134,435.60532595458466,28
11,AV4XNfWF-R03vmj0R_Ei,parking_record_index_v2,101a0d0100b8,2017-08-25T02:26:05.828Z,2017-08-25T02:26:05.000Z,185,fcffff0762feecff79ff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-74.0,28.0,1503627965.0,0.828,-414,-20,-135,435.91398234055305,28
12,AV4XNgz0-R03vmj0R_FK,parking_record_index_v2,101a0d0100b8,2017-08-25T02:26:11.826Z,2017-08-25T02:26:11.000Z,187,fcffff0763fee9ff76ff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-76.0,28.0,1503627971.0,0.826,-413,-23,-138,436.0527491026745,28
13,AV4XNhmp-R03vmj0R_Fg,parking_record_index_v2,101a0d0100b8,2017-08-25T02:26:15.079Z,2017-08-25T02:26:14.000Z,188,fcffff0762fee8ff76ff1c,yilan,宜蘭市中山路二段,1008,10.5.151.1,-74.0,28.8,1503627974.0,1.079,-414,-24,-138,437.0537724353835,28
