,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4Yej6r-R03vmj0STEI,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:18.218Z,2017-08-25T08:20:17.000Z,78,fcffff0784fe8aff6fff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-76,31.2,1503649217.0,1.218,-380,-118,-145,423.4961629105983,38
1,AV4Yeklp-R03vmj0STEa,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:20.968Z,2017-08-25T08:20:20.000Z,79,fcffff0783fe86ff72ff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-75,30.5,1503649220.0,0.968,-381,-122,-142,424.51030611753123,38
2,AV4YelW8-R03vmj0STEv,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:24.123Z,2017-08-25T08:20:23.000Z,80,fcffff0784fe82ff71ff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-75,29.5,1503649223.0,1.123,-380,-126,-143,425.1176307799994,38
3,AV4YemHD-R03vmj0STFH,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:27.202Z,2017-08-25T08:20:26.000Z,81,fcffff0784fe82ff6cff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-76,30.0,1503649226.0,1.202,-380,-126,-148,426.82549127248717,38
4,AV4YemyZ-R03vmj0STFe,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:29.976Z,2017-08-25T08:20:29.000Z,82,fcffff0785fe87ff6dff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-76,30.0,1503649229.0,0.976,-379,-121,-147,424.13559152704926,38
5,AV4Yenku-R03vmj0STF0,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:33.197Z,2017-08-25T08:20:32.000Z,83,fcffff0784fe8aff6eff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-76,31.2,1503649232.0,1.197,-380,-118,-146,423.8395922987848,38
6,AV4YeoTv-R03vmj0STGL,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:36.206Z,2017-08-25T08:20:35.000Z,84,fcffff0784fe89ff70ff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-75,30.0,1503649235.0,1.206,-380,-119,-144,423.43476475131325,38
7,AV4YepCL-R03vmj0STGh,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:39.178Z,2017-08-25T08:20:38.000Z,85,fcffff0783fe89ff71ff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-74,30.0,1503649238.0,1.178,-381,-119,-143,423.9941037325873,38
8,AV4Yepw2-R03vmj0STG6,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:42.165Z,2017-08-25T08:20:41.000Z,86,fcffff0783fe89ff70ff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-77,32.0,1503649241.0,1.165,-381,-119,-144,424.3324168620634,38
9,AV4YeqgS-R03vmj0STHP,parking_record_index_v2,101a0d0100d9,2017-08-25T08:20:45.201Z,2017-08-25T08:20:44.000Z,87,fcffff0784fe8aff71ff26,yilan,宜蘭市中山路二段,1006,10.5.151.1,-74,29.5,1503649244.0,1.2009999999999998,-380,-118,-143,422.8155626274889,38
