,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV4XNXNo-R03vmj0R_A1,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:32.519Z,2017-08-25T02:25:32.000Z,181,fcffff07a9fec7ffa3ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-90,32.0,1503627932.0,0.519,-343,-57,-93,359.9263813615223,25
1,AV4XNX9T-R03vmj0R_BL,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:35.569Z,2017-08-25T02:25:35.000Z,182,fcffff07a9fec9ffa4ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-89,26.2,1503627935.0,0.569,-343,-55,-92,359.35776045606696,25
2,AV4XNYr1-R03vmj0R_Bg,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:38.547Z,2017-08-25T02:25:38.000Z,183,fcffff07aafecbffa5ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-88,27.0,1503627938.0,0.547,-342,-53,-91,357.8463357364443,25
3,AV4XNZcq-R03vmj0R_Bz,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:41.672Z,2017-08-25T02:25:41.000Z,184,fcffff07aafeceffa6ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-93,25.5,1503627941.0,0.672,-342,-50,-90,357.16102810917084,25
4,AV4XNaKr-R03vmj0R_CK,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:44.617Z,2017-08-25T02:25:44.000Z,185,fcffff07aafeceffa7ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-96,27.0,1503627944.0,0.617,-342,-50,-89,356.9103528899098,25
5,AV4XNa5F-R03vmj0R_Cd,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:47.588Z,2017-08-25T02:25:47.000Z,186,fcffff07a9fecdffa4ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-96,28.8,1503627947.0,0.588,-343,-51,-92,358.76733407599966,25
6,AV4XNbnh-R03vmj0R_C0,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:50.560Z,2017-08-25T02:25:50.000Z,187,fcffff07a9feccffa5ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-96,27.0,1503627950.0,0.56,-343,-52,-91,358.65582387575984,25
7,AV4XNcb5-R03vmj0R_DF,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:53.911Z,2017-08-25T02:25:53.000Z,188,fcffff07a9fecbffa6ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-93,27.0,1503627953.0,0.911,-343,-53,-90,358.5498570631426,25
8,AV4XNdGk-R03vmj0R_De,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:56.642Z,2017-08-25T02:25:56.000Z,189,fcffff07a9fecbffa4ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-80,30.5,1503627956.0,0.642,-343,-53,-92,359.0570985233407,25
9,AV4XNd1l-R03vmj0R_D1,parking_record_index_v2,101a0d0100dc,2017-08-25T02:25:59.651Z,2017-08-25T02:25:59.000Z,190,fcffff07aafecaffa6ff19,yilan,宜蘭市中山路二段,1003,10.5.151.1,-94,26.2,1503627959.0,0.6509999999999999,-342,-54,-90,357.7429244583322,25
