,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,rssi,snr,timestamp,latency_time,magX,magY,magZ,mag_len,magT
0,AV3KlMcQ-R03vmj0O2Zd,parking_record_index_v2,101a0d0100dc,2017-08-10T05:18:54.223Z,2017-08-10T05:18:53.000Z,278,fcffff071cff7aff82ff22,yilan,宜蘭市中山路二段,1003,10.5.151.1,-70.5,-3.5,1502342333.0,1.223,-228,-134,-126,292.9436805940691,34
1,AV3KlNK1-R03vmj0O2Zp,parking_record_index_v2,101a0d0100dc,2017-08-10T05:18:57.204Z,2017-08-10T05:18:56.000Z,279,fcffff071dff7bff81ff22,yilan,宜蘭市中山路二段,1003,10.5.180.50,-103.8,-2.8,1502342336.0,1.204,-227,-133,-127,292.14208871711725,34
2,AV3KlN66-R03vmj0O2Z8,parking_record_index_v2,101a0d0100dc,2017-08-10T05:19:00.281Z,2017-08-10T05:18:59.000Z,280,fcffff071dff7aff80ff22,yilan,宜蘭市中山路二段,1003,10.5.151.1,-90.0,30.0,1502342339.0,1.281,-227,-134,-128,293.0341277052896,34
3,AV3KlN56-R03vmj0O2Z7,parking_record_index_v2,101a0d0100dc,2017-08-10T05:19:00.217Z,2017-08-10T05:18:59.000Z,280,fcffff071dff7aff80ff22,yilan,宜蘭市中山路二段,1003,10.5.180.50,-102.0,0.8,1502342339.0,1.217,-227,-134,-128,293.0341277052896,34
4,AV3KlrT8-R03vmj0O2iC,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:00.667Z,2017-08-10T05:19:36.000Z,304,fcffff071dff73ff84ff21,yilan,宜蘭市中山路二段,1003,192.168.0.225,-111.2,-8.2,1502342376.0,84.667,-227,-141,-124,294.59463674683565,33
5,AV3Klr7t-R03vmj0O2iR,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:03.212Z,2017-08-10T05:19:39.000Z,305,fcffff071dff73ff85ff21,yilan,宜蘭市中山路二段,1003,192.168.0.225,-118.0,-12.0,1502342379.0,84.212,-227,-141,-123,294.17511791448305,33
6,AV3KlhtX-R03vmj0O2fO,parking_record_index_v2,101a0d0100dc,2017-08-10T05:20:21.334Z,2017-08-10T05:20:20.000Z,294,fcffff071dff76ff7fff21,yilan,宜蘭市中山路二段,1003,10.5.151.1,-84.0,33.8,1502342420.0,1.334,-227,-138,-129,295.32016524443435,33
7,AV3KljJ8-R03vmj0O2fp,parking_record_index_v2,101a0d0100dc,2017-08-10T05:20:27.259Z,2017-08-10T05:20:26.000Z,295,fcffff071dff79ff80ff21,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,10.0,1502342426.0,1.259,-227,-135,-128,293.492759706266,33
8,AV3KlmG8-R03vmj0O2gi,parking_record_index_v2,101a0d0100dc,2017-08-10T05:20:39.354Z,2017-08-10T05:20:38.000Z,297,fcffff071dff7aff85ff21,yilan,宜蘭市中山路二段,1003,10.5.180.16,-120.2,-7.2,1502342438.0,1.354,-227,-134,-123,290.8848569451493,33
9,AV3KlmET-R03vmj0O2gh,parking_record_index_v2,101a0d0100dc,2017-08-10T05:20:39.187Z,2017-08-10T05:20:38.000Z,297,fcffff071dff7aff85ff21,yilan,宜蘭市中山路二段,1003,192.168.88.113,-88.0,17.5,1502342438.0,1.187,-227,-134,-123,290.8848569451493,33
10,AV3KlnkR-R03vmj0O2g3,parking_record_index_v2,101a0d0100dc,2017-08-10T05:20:45.328Z,2017-08-10T05:20:44.000Z,299,fcffff071cff79ff84ff21,yilan,宜蘭市中山路二段,1003,10.5.151.1,-78.0,25.5,1502342444.0,1.328,-228,-135,-124,292.5491411711885,33
11,AV3Klr82-R03vmj0O2iS,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:03.285Z,2017-08-10T05:21:02.000Z,305,fcffff071dff73ff85ff21,yilan,宜蘭市中山路二段,1003,10.5.180.16,-122.5,-7.5,1502342462.0,1.285,-227,-141,-123,294.17511791448305,33
12,AV3Klr7V-R03vmj0O2iQ,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:03.189Z,2017-08-10T05:21:02.000Z,305,fcffff071dff73ff85ff21,yilan,宜蘭市中山路二段,1003,192.168.88.113,-88.0,14.5,1502342462.0,1.189,-227,-141,-123,294.17511791448305,33
13,AV3Klu2d-R03vmj0O2jK,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:15.164Z,2017-08-10T05:21:14.000Z,309,fcffff071dff7bff82ff21,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,28.8,1502342474.0,1.164,-227,-133,-126,291.70875886747035,33
14,AV3KlwU3-R03vmj0O2jx,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:21.206Z,2017-08-10T05:21:20.000Z,311,fcffff071cff7aff85ff21,yilan,宜蘭市中山路二段,1003,10.5.180.50,-106.8,-4.8,1502342480.0,1.206,-228,-134,-123,291.6659047609096,33
15,AV3KlwUQ-R03vmj0O2jw,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:21.167Z,2017-08-10T05:21:20.000Z,311,fcffff071cff7aff85ff21,yilan,宜蘭市中山路二段,1003,10.5.151.1,-93.0,-10.0,1502342480.0,1.167,-228,-134,-123,291.6659047609096,33
16,AV3KlxEJ-R03vmj0O2j-,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:24.232Z,2017-08-10T05:21:23.000Z,312,fcffff071cff78ff86ff21,yilan,宜蘭市中山路二段,1003,10.5.180.50,-105.5,-3.5,1502342483.0,1.232,-228,-136,-122,292.1711826994579,33
17,AV3KlyjQ-R03vmj0O2kU,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:30.319Z,2017-08-10T05:21:29.000Z,314,fcffff071eff72ff84ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,30.5,1502342489.0,1.319,-226,-142,-124,294.3059632423373,32
18,AV3Klz-v-R03vmj0O2ks,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:36.175Z,2017-08-10T05:21:35.000Z,316,fcffff071dff76ff80ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-69.8,-2.8,1502342495.0,1.175,-227,-138,-128,294.88472323943813,32
19,AV3Kl0uS-R03vmj0O2k7,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:39.217Z,2017-08-10T05:21:38.000Z,317,fcffff071dff79ff80ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,28.8,1502342498.0,1.217,-227,-135,-128,293.492759706266,32
20,AV3Kl2MI-R03vmj0O2la,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:45.223Z,2017-08-10T05:21:44.000Z,319,fcffff071dff7bff82ff20,yilan,宜蘭市中山路二段,1003,10.5.180.50,-104.0,-1.0,1502342504.0,1.223,-227,-133,-126,291.70875886747035,32
21,AV3Kl2__-R03vmj0O2ln,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:48.542Z,2017-08-10T05:21:47.000Z,320,fcffff071cff7bff83ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-84.0,24.5,1502342507.0,1.5419999999999998,-228,-133,-125,292.05821337534746,32
22,AV3Kl27C-R03vmj0O2ll,parking_record_index_v2,101a0d0100dc,2017-08-10T05:21:48.225Z,2017-08-10T05:21:47.000Z,320,fcffff071cff7bff83ff20,yilan,宜蘭市中山路二段,1003,10.5.180.50,-101.3,-1.3,1502342507.0,1.225,-228,-133,-125,292.05821337534746,32
23,AV3Kl6kY-R03vmj0O2mn,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:03.159Z,2017-08-10T05:22:02.000Z,325,fcffff071dff7bff83ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,25.5,1502342522.0,1.159,-227,-133,-125,291.2782175172047,32
24,AV3Kl8DP-R03vmj0O2m-,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:09.230Z,2017-08-10T05:22:08.000Z,327,fcffff071dff7aff82ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-91.8,-7.8,1502342528.0,1.23,-227,-134,-126,292.1660486778024,32
25,AV3Kl8Cq-R03vmj0O2m9,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:09.193Z,2017-08-10T05:22:08.000Z,327,fcffff071dff7aff82ff20,yilan,宜蘭市中山路二段,1003,10.5.180.50,-108.0,-7.0,1502342528.0,1.193,-227,-134,-126,292.1660486778024,32
26,AV3Kl9iD-R03vmj0O2nX,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:15.298Z,2017-08-10T05:22:14.000Z,329,fcffff071dff77ff80ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,32.5,1502342534.0,1.298,-227,-137,-128,294.418070097608,32
27,AV3Kl-Pu-R03vmj0O2ng,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:18.221Z,2017-08-10T05:22:17.000Z,330,fcffff071eff75ff83ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-82.0,28.8,1502342537.0,1.221,-226,-139,-125,293.2950732624058,32
28,AV3Kl_tm-R03vmj0O2n5,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:24.230Z,2017-08-10T05:22:23.000Z,332,fcffff071dff74ff81ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-82.0,29.5,1502342543.0,1.23,-227,-140,-127,295.39465127181967,32
29,AV3KmAdF-R03vmj0O2n_,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:27.268Z,2017-08-10T05:22:26.000Z,333,fcffff071dff73ff84ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,30.0,1502342546.0,1.268,-227,-141,-124,294.59463674683565,32
30,AV3KmB6i-R03vmj0O2oZ,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:33.250Z,2017-08-10T05:22:32.000Z,334,fcffff071dff72ff85ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-87.0,26.2,1502342552.0,1.25,-227,-142,-123,294.6557313204683,32
31,AV3KmDX8-R03vmj0O2o1,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:39.227Z,2017-08-10T05:22:38.000Z,335,fcffff071dff72ff84ff1f,yilan,宜蘭市中山路二段,1003,10.5.180.50,-113.0,-8.0,1502342558.0,1.227,-227,-142,-124,295.07456684709376,31
32,AV3KmE07-R03vmj0O2pN,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:45.178Z,2017-08-10T05:22:44.000Z,336,fcffff071dff72ff84ff20,yilan,宜蘭市中山路二段,1003,192.168.88.113,-88.0,16.3,1502342564.0,1.178,-227,-142,-124,295.07456684709376,32
33,AV3KmGT_-R03vmj0O2pc,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:51.262Z,2017-08-10T05:22:50.000Z,337,fcffff071eff74ff82ff1f,yilan,宜蘭市中山路二段,1003,10.5.151.1,-81.0,27.5,1502342570.0,1.262,-226,-140,-126,294.19721276721845,31
34,AV3KmHyl-R03vmj0O2py,parking_record_index_v2,101a0d0100dc,2017-08-10T05:22:57.316Z,2017-08-10T05:22:56.000Z,338,fcffff071dff73ff82ff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-79.0,27.0,1502342576.0,1.3159999999999998,-227,-141,-126,295.4420416934597,32
35,AV3KmObn-R03vmj0O2rh,parking_record_index_v2,101a0d0100dc,2017-08-10T05:23:24.518Z,2017-08-10T05:23:23.000Z,343,fcffff071dff7aff80ff1f,yilan,宜蘭市中山路二段,1003,10.5.180.50,-101.5,-0.5,1502342603.0,1.518,-227,-134,-128,293.0341277052896,31
36,AV3KmOVg-R03vmj0O2rc,parking_record_index_v2,101a0d0100dc,2017-08-10T05:23:24.126Z,2017-08-10T05:23:23.000Z,343,fcffff071dff7aff80ff1f,yilan,宜蘭市中山路二段,1003,10.5.151.1,-115.2,-0.2,1502342603.0,1.126,-227,-134,-128,293.0341277052896,31
37,AV3KmPFg-R03vmj0O2rp,parking_record_index_v2,101a0d0100dc,2017-08-10T05:23:27.199Z,2017-08-10T05:23:26.000Z,344,fcffff071dff79ff7fff20,yilan,宜蘭市中山路二段,1003,10.5.180.50,-99.0,5.8,1502342606.0,1.199,-227,-135,-129,293.93026383821046,32
38,AV3KmPEe-R03vmj0O2ro,parking_record_index_v2,101a0d0100dc,2017-08-10T05:23:27.134Z,2017-08-10T05:23:26.000Z,344,fcffff071dff79ff7fff20,yilan,宜蘭市中山路二段,1003,10.5.151.1,-115.5,-3.5,1502342606.0,1.134,-227,-135,-129,293.93026383821046,32
39,AV3KmQjO-R03vmj0O2sD,parking_record_index_v2,101a0d0100dc,2017-08-10T05:23:33.198Z,2017-08-10T05:23:32.000Z,346,fcffff071dff72ff83ff1f,yilan,宜蘭市中山路二段,1003,10.5.151.1,-82.0,27.0,1502342612.0,1.198,-227,-142,-125,295.49619286887605,31
40,AV3KmRRd-R03vmj0O2sR,parking_record_index_v2,101a0d0100dc,2017-08-10T05:23:36.156Z,2017-08-10T05:23:35.000Z,347,fcffff071dff73ff86ff1f,yilan,宜蘭市中山路二段,1003,10.5.151.1,-81.0,25.5,1502342615.0,1.156,-227,-141,-122,293.75840413509883,31
41,AV3KmSCO-R03vmj0O2sd,parking_record_index_v2,101a0d0100dc,2017-08-10T05:23:39.277Z,2017-08-10T05:23:38.000Z,348,fcffff071cff73ff86ff1f,yilan,宜蘭市中山路二段,1003,10.5.151.1,-82.0,32.0,1502342618.0,1.277,-228,-141,-122,294.5318318959769,31
42,AV3KmbuU-R03vmj0O2u0,parking_record_index_v2,101a0d0100dc,2017-08-10T05:24:18.963Z,2017-08-10T05:24:17.000Z,358,fcffff0716ff74ffa0ff1f,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,33.8,1502342657.0,1.963,-234,-140,-96,289.0882218285622,31
43,AV3KmcwE-R03vmj0O2vD,parking_record_index_v2,101a0d0100dc,2017-08-10T05:24:23.171Z,2017-08-10T05:24:20.000Z,359,fcffff0717ff74ff9fff1f,yilan,宜蘭市中山路二段,1003,10.5.151.1,-83.0,28.0,1502342660.0,3.1710000000000003,-233,-140,-97,288.61392897779547,31
44,AV3Kmcem-R03vmj0O2vA,parking_record_index_v2,101a0d0100dc,2017-08-10T05:24:22.053Z,2017-08-10T05:24:20.000Z,359,fcffff0717ff74ff9fff1f,yilan,宜蘭市中山路二段,1003,10.5.180.50,-106.5,-4.5,1502342660.0,2.053,-233,-140,-97,288.61392897779547,31
45,AV3Kmzwq-R03vmj0O21O,parking_record_index_v2,101a0d0100dc,2017-08-10T05:25:57.417Z,2017-08-10T05:24:33.000Z,385,fcffff071dff74ff81ff1f,yilan,宜蘭市中山路二段,1003,192.168.0.225,-111.0,-8.0,1502342673.0,84.417,-227,-140,-127,295.39465127181967,31
46,AV3Kmi3l-R03vmj0O2wt,parking_record_index_v2,101a0d0100dc,2017-08-10T05:24:48.228Z,2017-08-10T05:24:47.000Z,368,fcffff0717ff78ff9eff1f,yilan,宜蘭市中山路二段,1003,10.5.180.50,-102.8,-0.8,1502342687.0,1.228,-233,-136,-98,287.03484109076373,31
