,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z,Mag_Zcompoment_norm,Mag_performance_XY_plane,Mag_cosine_variations_product_XY_plane,Mag_cosine_variations_Kcriterion,Mag_square_deviation,Mag_vectorial_deviation,Mag_combined_vectorial_deviation,Mag_weighting_vectorial_deviation,Mag_each_axis_difference,Mag_each_axis_distance,Mag_detect_rate,Mag_detect_sendflag,Mag_detect_status,Mag_detect_envbias
0,0.0,toyota,clotplus,0.0,0,1,0.0,23:41.7,8.13941029804985,1.1999999999999886,-0.8999999999999773,8.0,452.8,-291.1,-175.0,565.0389367114446,454,-292,-167,-45.71428571428571,691.0014557687473,35.29459877755659,-3.968829862439549,8.13941029804985,19.64101790983547,-39.68829862439549,-39.68829862439549,17.799999999999955,10.099999999999966,1.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
1,0.0,toyota,clotplus,0.0,0,1,0.0,23:42.1,3.556683848755751,-2.800000000000012,-0.8999999999999773,-2.0,452.8,-291.1,-175.0,564.8831737625046,450,-292,-177,11.428571428571344,691.601105459636,-33.300945795604605,1.7397691623426859,3.556683848755751,10.138362233662212,17.39769162342686,17.39769162342686,3.800000000000068,5.699999999999989,1.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
2,0.0,toyota,clotplus,0.0,0,1,0.0,23:42.5,7.102816342831902,1.1999999999999886,0.10000000000002274,-7.0,452.8,-291.1,-175.0,569.1405801732997,454,-291,-182,40.000000000000036,690.766577431082,-0.757519047708702,4.524582924692611,7.102816342831903,15.856341024025333,45.24582924692611,45.24582924692611,16.399999999999977,8.300000000000011,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
3,0.0,toyota,clotplus,0.0,0,1,0.0,23:42.9,6.8007352543677175,3.1999999999999886,0.10000000000002274,6.0,452.8,-291.1,-175.0,566.7256832013176,456,-291,-169,-34.28571428571425,690.4636653738477,5.789835996597429,-2.8812538492174022,6.800735254367717,16.438822734684166,-28.81253849217402,-28.81253849217402,11.799999999999955,9.300000000000011,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
4,0.0,toyota,clotplus,0.0,0,1,0.0,23:43.3,2.156385865284788,-0.8000000000000114,0.10000000000002274,2.0,452.8,-291.1,-175.0,564.7247116958846,452,-291,-173,-11.428571428571455,691.0686114525097,4.349873859197384,-0.9980284385600502,2.1563858652847876,4.274219029162363,-9.980284385600502,-9.980284385600502,5.600000000000023,2.900000000000034,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
5,0.0,toyota,clotplus,0.0,0,1,0.0,23:43.8,2.6925824035672608,-1.8000000000000114,0.10000000000002274,-2.0,452.8,-291.1,-175.0,565.1645778001308,451,-291,-177,11.428571428571344,691.2192873012884,-19.573501294603002,1.3998168224415353,2.6925824035672608,6.582822518896525,13.998168224415352,13.998168224415352,4.2000000000000455,3.900000000000034,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
6,0.0,toyota,clotplus,0.0,0,1,0.0,23:44.2,4.522167621838003,3.1999999999999886,1.1000000000000227,-3.0,452.8,-291.1,-175.0,568.9639707398001,456,-290,-178,17.142857142857125,690.2249217089882,0.3276271348051289,2.3228253079558225,4.522167621838003,9.764847104946794,23.228253079558225,23.228253079558225,12.399999999999977,7.300000000000011,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
7,0.0,toyota,clotplus,0.0,0,1,0.0,23:44.6,4.522167621838003,3.1999999999999886,1.1000000000000227,3.0,452.8,-291.1,-175.0,567.1155085165633,456,-290,-172,-17.142857142857125,690.2249217089882,1.4077755197491573,-1.010650092573373,4.522167621838003,12.917055919192787,-10.10650092573373,-10.10650092573373,4.199999999999932,7.300000000000011,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
8,0.0,toyota,clotplus,0.0,0,1,0.0,23:45.0,3.106444913401817,-2.800000000000012,-0.8999999999999773,-1.0,452.8,-291.1,-175.0,564.5706333134942,450,-292,-176,5.714285714285783,691.601105459636,-28.890912962759028,1.1528564756343562,3.106444913401817,8.385724816559359,11.528564756343563,11.528564756343563,3.800000000000068,4.699999999999989,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
9,0.0,toyota,clotplus,0.0,0,1,0.0,23:45.5,5.518151864528567,-3.8000000000000114,0.10000000000002274,-4.0,452.8,-291.1,-175.0,564.2012052450792,449,-291,-179,22.85714285714291,691.5199324413528,-41.39605257563849,2.8488175823650708,5.5181518645285665,13.72385297480444,28.488175823650707,28.488175823650707,8.200000000000045,7.900000000000034,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
10,0.0,toyota,clotplus,0.0,0,1,0.0,23:45.9,4.716990566028283,2.1999999999999886,-2.8999999999999773,-3.0,452.8,-291.1,-175.0,570.2148717808051,455,-294,-178,17.142857142857125,691.3160271471719,-20.101770297484833,2.046612645278323,4.716990566028283,6.316411547189205,20.46612645278323,20.46612645278323,10.399999999999977,8.099999999999966,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
11,0.0,toyota,clotplus,0.0,0,1,0.0,23:46.3,4.652956049652727,2.1999999999999886,-0.8999999999999773,4.0,452.8,-291.1,-175.0,567.0361540501627,455,-292,-171,-22.85714285714291,690.8509679791883,24.629792431206663,-1.9717836162443714,4.652956049652727,10.741118254701366,-19.717836162443714,-19.717836162443714,9.799999999999955,7.099999999999966,3.0,0,0,"[454.7725706773845, -293.3274201844942, -172.92495446065973]"
